SK|RESULT_CACHE|RESULT_CACHE_TS
20263|The total sales in the Period to Date timeframe excluding the GM department is $9,622,654|2024-01-09 14:54:13.951298
20264|The total sales in the Period to Date timeframe excluding the Produce department is $8,733,542|2024-01-09 14:54:14.045612
20265|The total sales in the Period to Date timeframe excluding the Deli department is $9,141,214|2024-01-09 14:54:14.139961
20266|The total sales in the Period to Date timeframe excluding the Bakery department is $9,518,816|2024-01-09 14:54:14.219075
20267|The total sales in the Period to Date timeframe excluding the Meat department is $8,787,007|2024-01-09 14:54:14.297651
20268|The total sales in the Period to Date timeframe excluding the Grocery department is $5,053,716|2024-01-09 14:54:14.402827
20269|The total sales in the Period to Date timeframe excluding the Pharmacy department is $8,123,455|2024-01-09 14:54:14.474348
20270|The total sales in the Period to Date timeframe excluding the HBC department is $9,421,175|2024-01-09 14:54:14.569331
20271|The total sales in the Rolling 13 Weeks timeframe excluding the Floral department is $922,497,054|2024-01-09 14:54:14.805960
20272|The total sales in the Rolling 13 Weeks timeframe excluding the Seafood department is $908,703,046|2024-01-09 14:54:15.010779
20273|The total sales in the Rolling 13 Weeks timeframe excluding the GM department is $916,424,066|2024-01-09 14:54:15.217919
20274|The total sales in the Rolling 13 Weeks timeframe excluding the Produce department is $837,489,655|2024-01-09 14:54:15.590420
20275|The total sales in the Rolling 13 Weeks timeframe excluding the Deli department is $870,634,421|2024-01-09 14:54:15.948665
20276|The total sales in the Rolling 13 Weeks timeframe excluding the Bakery department is $904,787,753|2024-01-09 14:54:16.118557
20277|The total sales in the Rolling 13 Weeks timeframe excluding the Meat department is $829,158,596|2024-01-09 14:54:16.338297
20278|The total sales in the Rolling 13 Weeks timeframe excluding the Grocery department is $467,480,678|2024-01-09 14:54:16.549272
20279|The total sales in the Rolling 13 Weeks timeframe excluding the Pharmacy department is $821,505,846|2024-01-09 14:54:16.733265
20280|The total sales in the Rolling 13 Weeks timeframe excluding the HBC department is $903,777,111|2024-01-09 14:54:16.949973
20281|The total sales in the Last Complete Week timeframe excluding the Floral department is $71,026,076|2024-01-09 14:54:17.150274
20282|The total sales in the Last Complete Week timeframe excluding the Seafood department is $69,794,227|2024-01-09 14:54:17.354908
20283|The total sales in the Last Complete Week timeframe excluding the GM department is $70,458,334|2024-01-09 14:54:17.560117
20284|The total sales in the Last Complete Week timeframe excluding the Produce department is $63,623,858|2024-01-09 14:54:17.755805
20285|The total sales in the Last Complete Week timeframe excluding the Deli department is $66,873,952|2024-01-09 14:54:17.960800
20286|The total sales in the Last Complete Week timeframe excluding the Bakery department is $69,713,078|2024-01-09 14:54:18.178172
20287|The total sales in the Last Complete Week timeframe excluding the Meat department is $62,873,519|2024-01-09 14:54:18.380144
20288|The total sales in the Last Complete Week timeframe excluding the Grocery department is $35,306,620|2024-01-09 14:54:18.585518
20289|The total sales in the Last Complete Week timeframe excluding the Pharmacy department is $64,113,305|2024-01-09 14:54:18.780301
20290|The total sales in the Last Complete Week timeframe excluding the HBC department is $69,066,588|2024-01-09 14:54:18.985311
20291|The total sales in the Last Complete Week timeframe excluding the Floral department is $71,026,076|2024-01-09 14:54:19.097052
20292|The total sales in the Last Complete Week timeframe excluding the Seafood department is $69,794,227|2024-01-09 14:54:19.211094
20293|The total sales in the Last Complete Week timeframe excluding the GM department is $70,458,334|2024-01-09 14:54:19.341849
20294|The total sales in the Last Complete Week timeframe excluding the Produce department is $63,623,858|2024-01-09 14:54:19.469228
20295|The total sales in the Last Complete Week timeframe excluding the Deli department is $66,873,952|2024-01-09 14:54:19.563602
20296|The total sales in the Last Complete Week timeframe excluding the Bakery department is $69,713,078|2024-01-09 14:54:19.690814
20297|The total sales in the Last Complete Week timeframe excluding the Meat department is $62,873,519|2024-01-09 14:54:19.818970
20298|The total sales in the Last Complete Week timeframe excluding the Grocery department is $35,306,620|2024-01-09 14:54:19.937564
20299|The total sales in the Last Complete Week timeframe excluding the Pharmacy department is $64,113,305|2024-01-09 14:54:20.032028
20300|The total sales in the Last Complete Week timeframe excluding the HBC department is $69,066,588|2024-01-09 14:54:20.142850
20301|The total sales in the Last Complete Week timeframe excluding the Floral department is $71,026,076|2024-01-09 14:54:20.248518
20302|The total sales in the Last Complete Week timeframe excluding the Seafood department is $69,794,227|2024-01-09 14:54:20.342943
20303|The total sales in the Last Complete Week timeframe excluding the GM department is $70,458,334|2024-01-09 14:54:20.432280
20304|The total sales in the Last Complete Week timeframe excluding the Produce department is $63,623,858|2024-01-09 14:54:20.645623
20305|The total sales in the Last Complete Week timeframe excluding the Deli department is $66,873,952|2024-01-09 14:54:20.721663
20306|The total sales in the Last Complete Week timeframe excluding the Bakery department is $69,713,078|2024-01-09 14:54:20.809972
20307|The total sales in the Last Complete Week timeframe excluding the Meat department is $62,873,519|2024-01-09 14:54:20.905124
20308|The total sales in the Last Complete Week timeframe excluding the Grocery department is $35,306,620|2024-01-09 14:54:21.082010
20309|The total sales in the Last Complete Week timeframe excluding the Pharmacy department is $64,113,305|2024-01-09 14:54:21.207646
20310|The total sales in the Last Complete Week timeframe excluding the HBC department is $69,066,588|2024-01-09 14:54:21.302663
20311|The total sales in the Year to Date timeframe excluding the Floral department is $2,550,646,119|2024-01-09 14:54:21.796027
20312|The total sales in the Year to Date timeframe excluding the Seafood department is $2,512,025,663|2024-01-09 14:54:22.279589
20313|The total sales in the Year to Date timeframe excluding the GM department is $2,540,035,273|2024-01-09 14:54:22.743004
20314|The total sales in the Year to Date timeframe excluding the Produce department is $2,302,980,252|2024-01-09 14:54:23.409880
20315|The total sales in the Year to Date timeframe excluding the Deli department is $2,408,555,657|2024-01-09 14:54:23.655596
20316|The total sales in the Year to Date timeframe excluding the Bakery department is $2,508,818,093|2024-01-09 14:54:23.843948
20317|The total sales in the Year to Date timeframe excluding the Meat department is $2,301,456,415|2024-01-09 14:54:24.123041
20318|The total sales in the Year to Date timeframe excluding the Grocery department is $1,308,760,403|2024-01-09 14:54:24.329921
20319|The total sales in the Year to Date timeframe excluding the Pharmacy department is $2,281,493,141|2024-01-09 14:54:24.537597
20320|The total sales in the Year to Date timeframe excluding the HBC department is $2,502,821,442|2024-01-09 14:54:24.861795
20321|The total sales in the Year to Date timeframe excluding the Floral department is $2,550,646,119|2024-01-09 14:54:24.975259
20322|The total sales in the Year to Date timeframe excluding the Seafood department is $2,512,025,663|2024-01-09 14:54:25.059829
20323|The total sales in the Year to Date timeframe excluding the GM department is $2,540,035,273|2024-01-09 14:54:25.153360
20324|The total sales in the Year to Date timeframe excluding the Produce department is $2,302,980,252|2024-01-09 14:54:25.247721
20325|The total sales in the Year to Date timeframe excluding the Deli department is $2,408,555,657|2024-01-09 14:54:25.343292
20326|The total sales in the Year to Date timeframe excluding the Bakery department is $2,508,818,093|2024-01-09 14:54:25.438145
20327|The total sales in the Year to Date timeframe excluding the Meat department is $2,301,456,415|2024-01-09 14:54:25.542116
20328|The total sales in the Year to Date timeframe excluding the Grocery department is $1,308,760,403|2024-01-09 14:54:25.650136
20329|The total sales in the Year to Date timeframe excluding the Pharmacy department is $2,281,493,141|2024-01-09 14:54:25.744083
20330|The total sales in the Year to Date timeframe excluding the HBC department is $2,502,821,442|2024-01-09 14:54:25.823037
20331|The total sales in the Week To Date timeframe excluding the Floral department is $9,685,640|2024-01-09 14:54:26.016664
20332|The total sales in the Week To Date timeframe excluding the Seafood department is $9,545,094|2024-01-09 14:54:26.277777
20333|The total sales in the Week To Date timeframe excluding the GM department is $9,622,654|2024-01-09 14:54:26.536294
20334|The total sales in the Week To Date timeframe excluding the Produce department is $8,733,542|2024-01-09 14:54:26.720078
20335|The total sales in the Week To Date timeframe excluding the Deli department is $9,141,214|2024-01-09 14:54:26.991048
20336|The total sales in the Week To Date timeframe excluding the Bakery department is $9,518,816|2024-01-09 14:54:27.190308
20337|The total sales in the Week To Date timeframe excluding the Meat department is $8,787,007|2024-01-09 14:54:27.380734
20338|The total sales in the Week To Date timeframe excluding the Grocery department is $5,053,716|2024-01-09 14:54:27.570722
20339|The total sales in the Week To Date timeframe excluding the Pharmacy department is $8,123,455|2024-01-09 14:54:27.777411
20340|The total sales in the Week To Date timeframe excluding the HBC department is $9,421,175|2024-01-09 14:54:28.008653
20341|The total sales in the Week To Date timeframe excluding the Floral department is $9,685,640|2024-01-09 14:54:28.238308
20342|The total sales in the Week To Date timeframe excluding the Seafood department is $9,545,094|2024-01-09 14:54:28.318496
20343|The total sales in the Week To Date timeframe excluding the GM department is $9,622,654|2024-01-09 14:54:28.412076
20344|The total sales in the Week To Date timeframe excluding the Produce department is $8,733,542|2024-01-09 14:54:28.506953
20345|The total sales in the Week To Date timeframe excluding the Deli department is $9,141,214|2024-01-09 14:54:28.601837
20346|The total sales in the Week To Date timeframe excluding the Bakery department is $9,518,816|2024-01-09 14:54:28.697411
20347|The total sales in the Week To Date timeframe excluding the Meat department is $8,787,007|2024-01-09 14:54:28.785214
20348|The total sales in the Week To Date timeframe excluding the Grocery department is $5,053,716|2024-01-09 14:54:28.880110
20349|The total sales in the Week To Date timeframe excluding the Pharmacy department is $8,123,455|2024-01-09 14:54:28.989288
20350|The total sales in the Week To Date timeframe excluding the HBC department is $9,421,175|2024-01-09 14:54:29.068908
20351|The total sales in the Rolling 13 Periods timeframe excluding the Floral department is $3,695,894,950|2024-01-09 14:54:29.346275
20352|The total sales in the Rolling 13 Periods timeframe excluding the Seafood department is $3,642,813,917|2024-01-09 14:54:29.535760
20353|The total sales in the Rolling 13 Periods timeframe excluding the GM department is $3,681,876,235|2024-01-09 14:54:29.859625
20354|The total sales in the Rolling 13 Periods timeframe excluding the Produce department is $3,337,258,375|2024-01-09 14:54:30.146360
20355|The total sales in the Rolling 13 Periods timeframe excluding the Deli department is $3,495,495,184|2024-01-09 14:54:30.371765
20356|The total sales in the Rolling 13 Periods timeframe excluding the Bakery department is $3,637,912,040|2024-01-09 14:54:30.679569
20357|The total sales in the Rolling 13 Periods timeframe excluding the Meat department is $3,334,155,191|2024-01-09 14:54:30.890885
20358|The total sales in the Rolling 13 Periods timeframe excluding the Grocery department is $1,892,857,340|2024-01-09 14:54:31.157188
20359|The total sales in the Rolling 13 Periods timeframe excluding the Pharmacy department is $3,312,215,019|2024-01-09 14:54:31.393409
20360|The total sales in the Rolling 13 Periods timeframe excluding the HBC department is $3,627,069,440|2024-01-09 14:54:31.597639
20361|PITTSFIELD is the top performing store in the Last Complete Year timeframe with $72,240,553 of sales.|2024-01-09 14:54:31.804303
20362|PITTSFIELD is the top performing store in the Period to Date timeframe with $186,362 of sales.|2024-01-09 14:54:32.114331
20363|PITTSFIELD is the top performing store in the Period to Date timeframe with $186,362 of sales.|2024-01-09 14:54:32.238816
20364|MARKET BISTRO is the top performing store in the Rolling 13 Weeks timeframe with $19,020,785 of sales.|2024-01-09 14:54:32.522845
20365|MARKET BISTRO is the top performing store in the Last Complete Week timeframe with $1,467,528 of sales.|2024-01-09 14:54:32.863657
20366|MARKET BISTRO is the top performing store in the Last Complete Week timeframe with $1,467,528 of sales.|2024-01-09 14:54:32.996388
20367|MARKET BISTRO is the top performing store in the Last Complete Week timeframe with $1,467,528 of sales.|2024-01-09 14:54:33.148678
20368|PITTSFIELD is the top performing store in the Year to Date timeframe with $50,850,383 of sales.|2024-01-09 14:54:33.447417
20369|PITTSFIELD is the top performing store in the Year to Date timeframe with $50,850,383 of sales.|2024-01-09 14:54:33.545095
20370|PITTSFIELD is the top performing store in the Week To Date timeframe with $186,362 of sales.|2024-01-09 14:54:33.744088
20371|PITTSFIELD is the top performing store in the Week To Date timeframe with $186,362 of sales.|2024-01-09 14:54:33.862574
20372|PITTSFIELD is the top performing store in the Rolling 13 Periods timeframe with $73,075,572 of sales.|2024-01-09 14:54:34.097476
